Age,Height,Weight,Sex
37.0,181.0,73.0,1
36.0,181.0,80.0,1
39.0,181.0,79.0,1
27.0,193.0,114.0,1
31.0,193.0,114.0,1
36.0,193.0,114.0,1
39.0,193.0,114.0,1
33.0,178.0,78.0,1
37.0,178.0,78.0,1
41.0,178.0,78.0,1
21.0,176.0,80.0,0
25.0,176.0,80.0,0
28.0,195.0,101.0,1
32.0,170.0,62.0,0
35.0,170.0,62.0,0
23.0,168.0,66.0,0
27.0,168.0,66.0,0
28.0,187.0,82.0,1
28.0,170.0,58.0,0
25.0,187.0,92.0,1
29.0,187.0,92.0,1
33.0,187.0,92.0,1
22.0,201.0,94.0,1
26.0,201.0,94.0,1
23.0,187.0,74.0,1
31.0,187.0,74.0,1
21.0,160.0,54.0,0
28.0,160.0,54.0,0
33.0,160.0,54.0,0
19.0,172.0,60.0,0
33.0,175.0,92.0,1
37.0,175.0,92.0,1
50.0,175.0,92.0,1
23.0,188.0,94.0,1
61.0,182.0,87.0,1
27.0,168.0,56.0,1
30.0,182.0,73.0,1
23.0,198.0,111.0,1
27.0,198.0,111.0,1
28.0,181.0,80.0,1
17.0,170.0,67.0,1
26.0,188.0,83.0,1
26.0,187.0,84.0,1
26.0,173.0,69.0,1
30.0,173.0,69.0,1
26.0,186.0,98.0,1
30.0,186.0,98.0,1
31.0,168.0,61.0,0
40.0,175.0,66.0,0
44.0,175.0,66.0,0
28.0,198.0,123.0,1
17.0,198.0,96.0,1
25.0,168.0,55.0,0
21.0,183.0,109.0,0
25.0,191.0,82.0,1
28.0,186.0,79.0,1
27.0,177.0,71.0,1
48.0,175.0,64.0,1
29.0,185.0,70.0,0
32.0,183.0,81.0,1
24.0,190.0,78.0,1
22.0,167.0,56.0,0
32.0,170.0,67.0,1
16.0,186.0,70.0,1
20.0,186.0,70.0,1
45.0,170.0,69.0,1
17.0,187.0,79.0,1
62.0,157.0,48.0,0
20.0,174.0,70.0,0
26.0,198.0,88.0,1
27.0,182.0,63.0,0
31.0,182.0,63.0,0
35.0,182.0,63.0,0
26.0,191.0,70.0,1
30.0,199.0,105.0,1
23.0,193.0,71.0,1
23.0,198.0,150.0,1
27.0,198.0,150.0,1
20.0,198.0,79.0,1
24.0,198.0,79.0,1
20.0,176.0,71.0,0
19.0,196.0,95.0,1
23.0,159.0,59.0,0
27.0,159.0,59.0,0
26.0,165.0,57.0,0
27.0,174.0,61.0,1
19.0,180.0,62.0,0
30.0,196.0,91.0,1
22.0,188.0,82.0,1
23.0,172.0,67.0,0
17.0,168.0,71.0,0
24.0,186.0,89.0,1
33.0,178.0,75.0,1
37.0,178.0,75.0,1
30.0,180.0,86.0,1
34.0,180.0,86.0,1
23.0,188.0,75.0,0
19.0,190.0,81.0,1
28.0,190.0,81.0,1
24.0,183.0,91.0,1
30.0,155.0,85.0,1
34.0,155.0,85.0,1
38.0,170.0,70.0,1
25.0,180.0,76.0,1
17.0,176.0,79.0,1
25.0,176.0,79.0,1
29.0,176.0,79.0,1
33.0,176.0,79.0,1
19.0,179.0,85.0,1
23.0,179.0,85.0,1
26.0,163.0,51.0,0
20.0,188.0,69.0,1
24.0,188.0,69.0,1
31.0,196.0,78.0,1
25.0,183.0,94.0,1
29.0,183.0,94.0,1
20.0,208.0,100.0,1
24.0,208.0,100.0,1
21.0,175.0,114.0,0
25.0,175.0,114.0,0
29.0,175.0,114.0,0
41.0,170.0,64.0,0
21.0,173.0,58.0,1
29.0,186.0,93.0,1
18.0,188.0,75.0,1
23.0,186.0,74.0,1
19.0,167.0,52.0,0
26.0,198.0,106.0,1
24.0,174.0,72.0,0
28.0,174.0,72.0,0
32.0,175.0,85.0,1
27.0,200.0,98.0,1
29.0,175.0,57.0,1
33.0,175.0,57.0,1
23.0,180.0,67.0,0
29.0,168.0,49.0,0
33.0,170.0,56.0,0
18.0,152.0,45.0,0
16.0,153.0,43.0,0
20.0,153.0,43.0,0
24.0,172.0,72.0,1
27.0,182.0,100.0,1
31.0,182.0,100.0,1
35.0,182.0,100.0,1
39.0,182.0,100.0,1
21.0,178.0,75.0,0
20.0,187.0,80.0,0
27.0,176.0,71.0,1
25.0,182.0,93.0,1
23.0,179.0,74.0,1
18.0,169.0,74.0,1
22.0,169.0,74.0,1
19.0,171.0,67.0,0
40.0,178.0,76.0,1
23.0,177.0,62.0,0
17.0,193.0,89.0,1
39.0,180.0,77.0,1
24.0,203.0,93.0,1
28.0,203.0,93.0,1
19.0,173.0,62.0,0
29.0,173.0,75.0,0
20.0,190.0,83.0,1
31.0,188.0,87.0,1
22.0,157.0,44.0,0
17.0,174.0,61.0,0
24.0,183.0,77.0,0
31.0,183.0,74.0,1
26.0,183.0,76.0,0
24.0,193.0,100.0,0
28.0,193.0,100.0,0
32.0,193.0,100.0,0
32.0,165.0,65.0,0
25.0,185.0,59.0,1
29.0,185.0,59.0,1
33.0,185.0,59.0,1
21.0,188.0,81.0,1
21.0,170.0,53.0,0
22.0,185.0,79.0,1
23.0,179.0,71.0,1
27.0,170.0,65.0,1
28.0,184.0,70.0,1
22.0,181.0,70.0,1
26.0,181.0,70.0,1
21.0,188.0,89.0,1
25.0,188.0,89.0,1
23.0,197.0,96.0,1
27.0,197.0,96.0,1
31.0,197.0,96.0,1
22.0,196.0,77.0,1
18.0,174.0,78.0,1
26.0,174.0,78.0,1
20.0,186.0,92.0,1
28.0,186.0,92.0,1
18.0,175.0,65.0,0
25.0,196.0,109.0,1
22.0,182.0,75.0,0
17.0,175.0,54.0,0
21.0,175.0,54.0,0
18.0,172.0,67.0,0
39.0,182.0,82.0,1
19.0,192.0,80.0,1
21.0,170.0,62.0,0
19.0,155.0,45.0,0
16.0,177.0,65.0,1
22.0,198.0,140.0,1
26.0,198.0,140.0,1
30.0,198.0,140.0,1
25.0,183.0,69.0,1
20.0,193.0,90.0,1
16.0,186.0,86.0,1
25.0,192.0,90.0,1
29.0,192.0,90.0,1
34.0,180.0,85.0,1
21.0,192.0,104.0,1
19.0,157.0,48.0,0
18.0,185.0,86.0,1
22.0,174.0,69.0,0
26.0,174.0,69.0,0
30.0,174.0,69.0,0
24.0,177.0,66.0,1
28.0,177.0,66.0,1
25.0,174.0,73.0,1
25.0,185.0,92.0,1
24.0,176.0,61.0,1
27.0,176.0,61.0,1
31.0,176.0,61.0,1
27.0,176.0,80.0,1
28.0,168.0,64.0,1
35.0,166.0,66.0,0
19.0,183.0,69.0,0
23.0,183.0,69.0,0
33.0,190.0,80.0,1
22.0,167.0,68.0,0
26.0,167.0,68.0,0
24.0,167.0,66.0,0
30.0,150.0,48.0,0
16.0,164.0,67.0,0
20.0,164.0,67.0,0
26.0,164.0,64.0,1
20.0,167.0,58.0,0
18.0,185.0,79.0,1
21.0,191.0,90.0,0
28.0,184.0,68.0,0
25.0,187.0,77.0,1
21.0,178.0,68.5,1
27.0,169.0,60.0,1
18.0,180.0,71.0,1
31.0,176.0,75.0,1
35.0,176.0,75.0,1
29.0,188.0,78.0,1
33.0,188.0,78.0,1
21.0,171.0,61.0,0
25.0,191.0,80.0,1
44.0,183.0,91.0,1
48.0,183.0,91.0,1
27.0,167.0,74.0,0
37.0,180.0,102.0,1
41.0,180.0,102.0,1
25.0,185.0,90.0,1
24.0,175.0,55.0,1
27.0,175.0,70.0,0
35.0,175.0,70.0,0
25.0,188.0,72.0,1
26.0,179.0,79.0,1
30.0,179.0,79.0,1
21.0,166.0,52.0,0
25.0,166.0,52.0,0
35.0,170.0,58.0,0
24.0,167.0,48.0,0
22.0,186.0,74.0,1
20.0,168.0,60.0,1
22.0,190.0,76.0,1
25.0,191.0,79.0,1
18.0,171.0,54.0,1
19.0,172.0,67.0,1
27.0,180.0,85.0,1
21.0,169.0,57.0,1
29.0,169.0,57.0,1
39.0,167.0,67.0,1
22.0,182.0,95.0,1
20.0,173.0,79.0,1
24.0,173.0,79.0,1
28.0,173.0,79.0,1
25.0,164.0,48.0,0
25.0,198.0,97.0,1
26.0,168.0,58.0,0
26.0,177.0,69.0,1
30.0,177.0,69.0,1
22.0,167.0,66.0,1
26.0,167.0,66.0,1
26.0,187.0,110.0,1
35.0,167.0,56.0,0
23.0,185.0,66.0,1
34.0,170.0,65.0,1
27.0,165.0,51.0,1
32.0,193.0,89.0,1
23.0,160.0,74.0,0
24.0,174.0,77.0,1
34.0,173.0,62.0,0
22.0,157.0,71.0,1
34.0,182.0,70.0,1
25.0,174.0,78.0,1
21.0,168.0,55.0,0
21.0,169.0,55.0,0
23.0,200.0,84.0,1
19.0,166.0,60.0,0
32.0,188.0,83.0,1
27.0,169.0,59.0,1
26.0,169.0,63.0,0
29.0,183.0,133.5,1
33.0,183.0,133.5,1
34.0,180.0,90.0,1
29.0,173.0,67.0,1
25.0,186.0,74.0,1
29.0,187.0,73.0,1
21.0,165.0,56.0,0
25.0,165.0,56.0,0
30.0,169.0,76.0,1
30.0,193.0,92.0,1
34.0,193.0,92.0,1
19.0,171.0,50.0,0
23.0,171.0,50.0,0
30.0,191.0,87.0,1
34.0,191.0,87.0,1
25.0,182.0,68.0,1
18.0,192.0,82.0,1
33.0,182.0,76.0,1
26.0,183.0,95.0,1
21.0,185.0,109.0,0
25.0,185.0,109.0,0
29.0,185.0,109.0,0
33.0,185.0,109.0,0
19.0,160.0,61.0,0
22.0,185.0,85.0,1
32.0,160.0,60.0,1
16.0,144.0,40.0,0
21.0,181.0,90.0,0
25.0,181.0,90.0,0
29.0,181.0,90.0,0
26.0,194.0,88.0,1
34.0,194.0,88.0,1
24.0,183.0,71.0,1
37.0,162.0,67.0,1
41.0,162.0,67.0,1
49.0,162.0,67.0,1
53.0,162.0,67.0,1
23.0,159.0,52.0,0
21.0,184.0,79.0,1
25.0,184.0,79.0,1
25.0,199.0,90.0,1
29.0,199.0,90.0,1
25.0,171.0,63.0,0
29.0,171.0,63.0,0
23.0,160.0,55.0,0
18.0,173.0,48.0,0
21.0,171.0,57.0,0
25.0,171.0,57.0,0
24.0,194.0,98.0,1
28.0,194.0,98.0,1
32.0,194.0,98.0,1
23.0,195.0,77.0,1
24.0,186.0,85.0,0
27.0,173.0,62.0,0
25.0,176.0,75.0,0
29.0,176.0,75.0,0
15.0,171.0,57.0,0
31.0,174.0,67.0,1
25.0,173.0,79.0,1
29.0,173.0,79.0,1
22.0,171.0,74.0,1
26.0,171.0,74.0,1
22.0,178.0,71.0,0
21.0,156.0,46.0,0
29.0,156.0,46.0,0
33.0,156.0,46.0,0
20.0,161.0,57.0,0
24.0,161.0,57.0,0
28.0,161.0,57.0,0
32.0,161.0,57.0,0
16.0,171.0,56.0,0
20.0,171.0,56.0,0
23.0,181.0,82.0,1
23.0,172.0,97.0,1
30.0,194.0,81.0,1
43.0,170.0,70.0,1
26.0,197.0,78.0,1
36.0,183.0,80.0,1
35.0,184.0,76.0,1
26.0,175.0,89.0,1
30.0,175.0,89.0,1
24.0,169.0,59.0,0
41.0,169.0,70.0,1
21.0,192.0,99.0,1
24.0,176.0,62.0,1
34.0,180.0,74.0,1
35.0,181.0,85.0,1
20.0,165.0,65.0,1
24.0,165.0,65.0,1
27.0,165.0,65.0,1
16.0,160.0,46.0,0
31.0,174.0,62.0,0
35.0,174.0,62.0,0
25.0,199.0,97.0,1
28.0,177.0,74.0,1
23.0,191.0,85.0,1
27.0,195.0,89.0,1
49.0,190.0,95.0,1
21.0,165.0,68.0,0
25.0,165.0,68.0,0
24.0,164.0,64.0,1
28.0,170.0,63.0,0
26.0,182.0,70.0,0
19.0,172.0,78.0,1
23.0,172.0,78.0,1
27.0,177.0,69.0,1
28.0,184.0,78.0,1
22.0,186.0,92.0,1
30.0,186.0,92.0,1
34.0,186.0,92.0,1
38.0,186.0,92.0,1
16.0,182.0,72.0,1
33.0,188.0,98.0,1
38.0,188.0,98.0,1
32.0,183.0,72.0,1
23.0,182.0,68.0,1
31.0,180.0,73.0,1
22.0,190.0,72.0,1
30.0,190.0,72.0,1
34.0,190.0,72.0,1
28.0,162.0,54.0,0
32.0,162.0,54.0,0
21.0,163.0,56.0,1
26.0,194.0,87.0,1
18.0,161.0,62.0,1
29.0,168.0,72.0,1
33.0,168.0,72.0,1
30.0,203.0,93.0,1
27.0,180.0,97.0,1
18.0,181.0,71.0,1
23.0,185.0,77.5,1
31.0,185.0,77.5,1
23.0,191.0,84.0,1
23.0,157.0,57.0,0
27.0,157.0,57.0,0
32.0,157.0,57.0,0
20.0,182.0,76.0,1
22.0,191.0,79.0,1
24.0,177.0,75.0,0
23.0,168.0,50.0,0
27.0,168.0,50.0,0
21.0,190.0,92.0,1
25.0,196.0,105.0,1
29.0,182.0,67.0,1
20.0,178.0,67.0,0
24.0,178.0,67.0,0
21.0,175.0,76.0,0
24.0,180.0,90.0,1
42.0,174.0,66.0,0
25.0,180.0,68.0,0
31.0,185.0,91.0,1
27.0,189.0,85.0,1
31.0,189.0,85.0,1
35.0,189.0,85.0,1
39.0,170.0,73.0,1
14.0,166.0,63.0,0
18.0,164.0,48.0,0
31.0,172.0,79.0,1
30.0,200.0,130.0,1
34.0,200.0,130.0,1
24.0,178.0,71.0,1
28.0,178.0,71.0,1
36.0,180.0,80.0,1
16.0,162.0,38.0,0
29.0,180.0,76.0,1
24.0,173.0,78.0,1
34.0,172.0,74.0,1
38.0,172.0,74.0,1
30.0,163.0,53.0,0
24.0,177.0,81.0,1
28.0,177.0,81.0,1
22.0,163.0,59.0,0
18.0,177.0,67.0,1
22.0,165.0,65.0,0
26.0,165.0,65.0,0
27.0,198.0,95.0,1
31.0,198.0,95.0,1
22.0,194.0,90.0,1
22.0,177.0,66.0,1
22.0,178.0,83.0,1
20.0,152.0,62.0,1
24.0,152.0,62.0,1
34.0,170.0,68.0,1
22.0,182.0,64.0,1
28.0,170.0,59.0,1
23.0,197.0,95.0,1
27.0,197.0,95.0,1
19.0,176.0,68.0,1
27.0,192.0,90.0,1
21.0,152.0,48.0,0
25.0,152.0,48.0,0
28.0,163.0,64.0,1
36.0,163.0,64.0,1
21.0,176.0,62.0,0
25.0,176.0,62.0,0
29.0,176.0,62.0,0
20.0,179.0,58.0,1
22.0,174.0,72.0,0
16.0,188.0,69.0,1
15.0,169.0,53.0,0
19.0,169.0,53.0,0
23.0,169.0,53.0,0
25.0,196.0,120.0,1
33.0,196.0,120.0,1
37.0,196.0,120.0,1
27.0,160.0,70.0,1
23.0,159.0,56.0,0
24.0,157.0,51.0,0
21.0,178.0,80.0,1
24.0,165.0,65.0,0
28.0,165.0,65.0,0
21.0,182.0,70.0,1
30.0,192.0,125.0,1
25.0,175.0,66.0,1
24.0,167.0,56.0,0
21.0,176.0,60.0,1
32.0,175.0,67.0,0
26.0,187.0,75.0,1
16.0,175.0,65.0,0
33.0,176.0,77.0,1
38.0,177.0,75.0,1
50.0,177.0,75.0,1
36.0,162.0,57.0,0
40.0,162.0,57.0,0
26.0,178.0,82.0,1
16.0,187.0,83.0,1
23.0,155.0,49.0,0
27.0,155.0,49.0,0
25.0,155.0,50.0,1
24.0,191.0,73.0,0
28.0,202.0,96.0,1
26.0,188.0,84.0,1
25.0,172.0,72.0,1
30.0,172.0,72.0,1
34.0,172.0,72.0,1
29.0,166.0,49.0,0
29.0,168.0,70.0,1
33.0,174.0,73.0,0
22.0,166.0,53.0,0
33.0,171.0,73.0,1
28.0,172.0,56.0,0
25.0,172.0,82.0,0
29.0,172.0,82.0,0
25.0,165.0,69.0,1
17.0,167.0,59.0,0
29.0,160.0,51.0,0
42.0,185.0,88.0,1
23.0,179.0,84.0,1
21.0,187.0,93.0,1
29.0,187.0,93.0,1
33.0,187.0,93.0,1
24.0,183.0,100.0,1
28.0,183.0,100.0,1
32.0,183.0,100.0,1
23.0,156.0,51.0,0
27.0,156.0,51.0,0
18.0,198.0,85.0,1
22.0,198.0,85.0,1
30.0,198.0,85.0,1
22.0,185.0,63.0,1
26.0,185.0,63.0,1
30.0,185.0,63.0,1
29.0,174.0,75.0,0
26.0,167.0,61.0,0
20.0,160.0,53.0,1
22.0,168.0,55.0,0
26.0,168.0,55.0,0
19.0,191.0,138.0,1
28.0,185.0,80.0,0
33.0,187.0,83.0,1
25.0,164.0,62.0,1
33.0,164.0,62.0,1
28.0,186.0,86.0,1
32.0,186.0,86.0,1
20.0,183.0,78.0,1
18.0,183.0,64.0,0
22.0,183.0,64.0,0
26.0,183.0,64.0,0
22.0,173.0,72.0,1
15.0,170.0,51.0,0
13.0,165.0,44.0,0
32.0,170.0,84.0,1
36.0,170.0,84.0,1
30.0,184.0,80.0,1
33.0,174.0,73.0,1
26.0,190.0,87.0,1
25.0,192.0,105.0,1
25.0,166.0,64.0,0
32.0,166.0,64.0,0
29.0,175.0,67.0,0
19.0,178.0,68.0,0
27.0,186.0,71.0,0
31.0,186.0,71.0,0
17.0,177.0,68.0,1
21.0,177.0,68.0,1
25.0,163.0,53.0,0
29.0,163.0,53.0,0
26.0,171.0,66.0,0
30.0,171.0,66.0,0
34.0,171.0,66.0,0
16.0,177.0,56.0,0
20.0,173.0,90.0,0
24.0,184.0,101.0,1
28.0,184.0,101.0,1
32.0,184.0,101.0,1
23.0,190.0,87.0,1
24.0,184.0,84.0,1
24.0,200.0,89.0,1
32.0,200.0,89.0,1
26.0,181.0,65.0,0
30.0,181.0,65.0,0
33.0,173.0,64.0,1
39.0,186.0,94.0,1
27.0,186.0,92.0,1
26.0,183.0,73.0,1
24.0,198.0,108.0,1
40.0,183.0,85.0,1
44.0,183.0,85.0,1
25.0,191.0,87.0,1
20.0,185.0,84.0,1
23.0,184.0,64.0,1
33.0,174.0,85.0,1
37.0,174.0,85.0,1
25.0,184.0,80.0,1
19.0,188.0,79.0,1
23.0,190.0,75.0,1
32.0,180.0,85.0,1
43.0,177.0,66.0,1
26.0,188.0,82.0,1
20.0,190.0,62.0,0
24.0,190.0,62.0,0
21.0,177.0,70.0,0
23.0,179.0,77.0,1
30.0,183.0,67.0,1
29.0,185.0,82.0,1
18.0,160.0,56.0,0
26.0,160.0,56.0,0
19.0,172.0,59.0,0
30.0,189.0,81.0,1
28.0,179.0,70.0,0
28.0,184.0,86.0,1
25.0,158.0,48.0,0
27.0,178.0,87.0,1
24.0,164.0,63.0,1
28.0,164.0,63.0,1
18.0,191.0,78.0,0
22.0,191.0,78.0,0
22.0,190.0,86.0,0
26.0,190.0,86.0,0
30.0,190.0,86.0,0
26.0,193.0,113.0,1
29.0,193.0,113.0,1
24.0,205.0,109.0,1
39.0,175.0,72.0,1
25.0,177.0,69.0,1
33.0,180.0,70.0,1
37.0,180.0,70.0,1
25.0,185.0,72.0,0
25.0,178.0,81.0,1
30.0,178.0,81.0,1
22.0,178.0,69.0,0
26.0,178.0,69.0,0
28.0,175.0,87.0,0
19.0,167.0,75.0,1
19.0,175.0,65.0,1
25.0,176.0,63.0,0
21.0,183.0,85.0,1
22.0,186.0,82.0,1
24.0,149.0,48.0,0
35.0,184.0,78.0,1
23.0,161.0,69.0,1
20.0,160.0,49.0,1
25.0,176.0,75.0,1
27.0,186.0,85.0,1
31.0,186.0,85.0,1
22.0,185.0,92.0,1
26.0,185.0,92.0,1
23.0,166.0,79.0,1
27.0,166.0,79.0,1
31.0,154.0,50.0,0
35.0,154.0,50.0,0
32.0,168.0,74.0,1
40.0,168.0,74.0,1
27.0,189.0,75.0,1
27.0,186.0,63.0,0
25.0,166.0,67.0,0
19.0,172.0,67.0,0
22.0,174.0,62.0,0
24.0,183.0,89.0,1
15.0,162.0,48.0,0
19.0,162.0,48.0,0
31.0,170.0,62.0,1
22.0,192.0,98.0,1
26.0,192.0,98.0,1
30.0,192.0,98.0,1
34.0,192.0,98.0,1
24.0,200.0,97.0,1
26.0,165.0,63.0,0
30.0,165.0,63.0,0
23.0,195.0,89.0,1
25.0,195.0,98.0,1
29.0,195.0,98.0,1
33.0,195.0,98.0,1
34.0,167.0,65.0,0
23.0,183.0,68.0,1
23.0,176.0,84.0,1
27.0,176.0,84.0,1
17.0,181.0,76.0,1
30.0,183.0,77.0,0
37.0,174.0,80.0,1
21.0,190.0,90.0,1
25.0,190.0,90.0,1
20.0,163.0,67.0,1
19.0,176.0,72.0,0
22.0,170.0,84.0,0
32.0,180.0,88.0,1
36.0,180.0,88.0,1
40.0,180.0,88.0,1
26.0,187.0,80.0,1
18.0,158.0,47.0,0
33.0,176.0,66.0,1
29.0,173.0,78.0,0
33.0,173.0,78.0,0
22.0,176.0,63.0,1
26.0,176.0,63.0,1
30.0,176.0,63.0,1
22.0,198.0,88.0,1
33.0,185.0,82.0,1
27.0,185.0,95.0,1
21.0,173.0,79.0,0
20.0,193.0,93.0,1
28.0,183.0,84.0,1
28.0,180.0,92.0,1
33.0,178.0,70.0,1
36.0,178.0,70.0,1
20.0,171.0,62.0,1
22.0,174.0,70.0,1
25.0,168.0,62.0,1
28.0,189.0,80.0,1
22.0,189.0,75.0,1
24.0,192.0,100.0,1
28.0,192.0,100.0,1
36.0,163.0,51.0,0
40.0,163.0,51.0,0
22.0,169.0,51.0,0
27.0,153.0,50.0,0
31.0,153.0,50.0,0
22.0,169.0,65.0,0
28.0,195.0,87.0,0
22.0,187.0,78.0,1
21.0,167.0,72.0,1
24.0,196.0,90.0,0
28.0,196.0,90.0,0
23.0,205.0,115.0,1
27.0,205.0,115.0,1
31.0,205.0,115.0,1
35.0,205.0,115.0,1
22.0,167.0,53.0,0
24.0,191.0,92.0,1
21.0,163.0,68.0,0
25.0,163.0,68.0,0
29.0,163.0,68.0,0
33.0,163.0,68.0,0
26.0,160.0,43.0,0
30.0,160.0,43.0,0
17.0,153.0,60.0,0
17.0,170.0,68.0,0
36.0,180.0,92.0,1
38.0,180.0,78.0,1
25.0,189.0,92.0,1
19.0,177.0,63.0,0
24.0,185.0,112.0,1
28.0,185.0,112.0,1
44.0,185.0,112.0,1
17.0,173.0,61.0,0
19.0,160.0,49.0,1
21.0,192.0,95.0,1
25.0,192.0,95.0,1
21.0,183.0,66.0,1
26.0,198.0,85.0,1
29.0,158.0,52.0,1
20.0,155.0,59.0,1
28.0,155.0,59.0,1
23.0,166.0,62.0,0
26.0,160.0,49.0,0
30.0,160.0,49.0,0
34.0,160.0,49.0,0
23.0,169.0,63.0,1
28.0,180.0,74.0,1
31.0,182.0,68.0,1
26.0,172.0,60.0,0
30.0,172.0,60.0,0
20.0,187.0,72.0,1
20.0,223.0,102.0,1
22.0,165.0,66.0,1
17.0,186.0,82.0,1
16.0,170.0,47.0,0
30.0,174.0,72.0,1
27.0,182.0,83.0,1
23.0,182.0,85.0,1
32.0,170.0,75.0,0
46.0,183.0,95.0,1
25.0,167.0,51.0,0
29.0,167.0,51.0,0
23.0,182.0,71.0,0
33.0,178.0,87.0,1
37.0,178.0,87.0,1
41.0,178.0,87.0,1
34.0,167.0,97.0,0
27.0,193.0,72.0,1
21.0,165.0,68.0,1
29.0,165.0,68.0,1
28.0,162.0,52.0,0
32.0,162.0,52.0,0
29.0,189.0,83.0,1
35.0,185.0,70.0,1
39.0,185.0,70.0,1
47.0,185.0,70.0,1
20.0,183.0,90.0,1
20.0,160.0,58.0,0
24.0,183.0,66.0,1
28.0,183.0,66.0,1
30.0,185.0,118.0,1
32.0,178.0,78.0,1
27.0,172.0,109.0,1
31.0,172.0,109.0,1
26.0,165.0,49.0,0
31.0,174.0,58.0,0
17.0,183.0,91.0,1
27.0,193.0,100.0,1
21.0,201.0,86.0,1
26.0,201.0,75.0,1
23.0,175.0,72.0,1
27.0,175.0,72.0,1
31.0,175.0,72.0,1
27.0,181.0,82.0,1
28.0,175.0,73.0,0
30.0,178.0,94.0,1
22.0,174.0,76.0,1
28.0,184.0,90.0,0
32.0,184.0,90.0,0
40.0,184.0,90.0,0
27.0,167.0,55.0,0
39.0,167.0,55.0,0
22.0,162.0,56.0,1
26.0,162.0,56.0,1
26.0,176.0,58.0,0
28.0,173.0,64.0,0
24.0,171.0,79.0,1
28.0,171.0,79.0,1
20.0,188.0,91.0,1
23.0,188.0,89.0,1
25.0,160.0,83.0,1
29.0,160.0,83.0,1
19.0,193.0,96.0,1
23.0,193.0,96.0,1
27.0,193.0,96.0,1
35.0,193.0,96.0,1
19.0,183.0,82.0,1
24.0,182.0,78.0,1
28.0,182.0,78.0,1
25.0,182.0,84.0,1
31.0,184.0,89.0,1
33.0,198.0,98.0,1
29.0,182.0,81.0,1
27.0,194.0,76.0,0
25.0,191.0,90.0,1
32.0,178.0,74.0,1
28.0,164.0,57.0,0
23.0,166.0,54.0,0
32.0,179.0,74.0,1
40.0,179.0,74.0,1
44.0,179.0,74.0,1
30.0,174.0,62.0,0
27.0,165.0,49.0,0
23.0,170.0,66.0,0
22.0,187.0,74.0,0
20.0,174.0,83.0,1
24.0,174.0,83.0,1
32.0,175.0,66.0,1
24.0,200.0,94.0,1
20.0,163.0,69.0,0
28.0,163.0,69.0,0
24.0,164.0,54.0,0
25.0,162.0,53.0,1
25.0,177.0,66.0,0
30.0,169.0,55.0,0
22.0,187.0,80.0,1
21.0,180.0,75.0,0
17.0,186.0,75.0,0
21.0,186.0,75.0,0
25.0,186.0,75.0,0
29.0,186.0,75.0,0
38.0,176.0,78.0,1
41.0,176.0,78.0,1
21.0,194.0,84.0,1
24.0,160.0,53.0,0
21.0,175.0,63.0,1
27.0,162.0,67.0,1
22.0,167.0,61.0,1
31.0,191.0,92.0,1
27.0,186.0,96.0,1
35.0,186.0,96.0,1
25.0,180.0,70.0,0
22.0,200.0,115.0,1
30.0,200.0,115.0,1
28.0,168.0,58.0,1
29.0,172.0,70.0,1
27.0,195.0,106.0,1
27.0,192.0,68.0,0
30.0,163.0,56.0,0
21.0,185.0,68.0,1
21.0,188.0,90.0,1
27.0,159.0,51.0,0
30.0,159.0,51.0,0
19.0,173.0,63.0,1
21.0,168.0,59.0,0
29.0,172.0,67.0,0
26.0,165.0,62.0,1
23.0,173.0,102.0,0
26.0,173.0,102.0,0
30.0,173.0,102.0,0
25.0,182.0,64.0,1
27.0,191.0,95.0,1
30.0,191.0,95.0,1
33.0,180.0,64.0,1
20.0,172.0,61.0,1
27.0,166.0,52.0,1
31.0,166.0,52.0,1
29.0,193.0,92.0,1
33.0,193.0,98.0,1
22.0,178.0,63.0,0
29.0,162.0,58.0,0
22.0,176.0,69.0,1
28.0,185.0,78.0,0
32.0,206.0,100.0,1
28.0,178.0,112.0,1
26.0,198.0,97.0,1
19.0,195.0,95.0,1
32.0,188.0,91.0,1
36.0,188.0,91.0,1
31.0,178.0,74.0,1
30.0,163.0,60.0,0
28.0,194.0,104.0,1
21.0,193.0,77.0,1
25.0,193.0,77.0,1
26.0,201.0,99.0,1
22.0,174.0,54.0,0
30.0,174.0,54.0,0
29.0,189.0,80.0,0
20.0,174.0,77.0,1
28.0,174.0,77.0,1
34.0,164.0,56.0,0
32.0,188.0,102.0,1
22.0,172.0,66.0,0
20.0,184.0,76.0,1
21.0,165.0,70.0,1
26.0,165.0,51.0,1
23.0,173.0,60.0,1
24.0,168.0,65.0,1
22.0,163.0,55.0,0
24.0,181.0,81.0,1
34.0,167.0,58.0,0
37.0,184.0,99.0,1
19.0,196.0,91.0,1
23.0,196.0,91.0,1
27.0,196.0,91.0,1
31.0,196.0,91.0,1
26.0,172.0,55.0,1
27.0,191.0,80.0,1
31.0,191.0,80.0,1
27.0,187.0,75.0,0
16.0,190.0,90.0,1
36.0,190.0,90.0,1
25.0,170.0,48.0,0
29.0,170.0,48.0,0
20.0,173.0,56.0,0
30.0,181.0,67.0,1
25.0,165.0,115.0,0
22.0,150.0,60.0,1
20.0,174.0,80.0,1
24.0,179.0,78.0,0
28.0,179.0,78.0,0
26.0,179.0,64.0,0
30.0,179.0,64.0,0
21.0,176.0,71.0,1
16.0,158.0,48.0,1
25.0,174.0,69.0,1
29.0,174.0,69.0,1
29.0,170.0,71.0,1
