age,balance,duration
52,350,156
56,318,246
31,498,445
47,3434,337
32,794,1014
47,-380,399
32,-17,85
47,0,173
60,1017,10
35,0,17
47,-3,197
33,-191,1290
60,2450,297
51,234,281
31,409,564
41,74,193
37,224,128
48,51,76
36,0,39
44,0,300
51,41,16
41,2113,20
49,313,115
32,73,175
32,0,90
40,2621,607
56,237,236
29,0,150
50,1683,56
27,228,799
29,1,372
49,3,1439
38,-2093,120
25,710,119
39,1742,130
27,9,919
33,2,227
42,199,497
56,800,170
56,1560,89
36,227,185
42,-560,630
28,0,139
42,2030,196
50,858,41
34,-319,134
30,155,1426
32,983,121
41,-194,307
39,1309,37
42,-274,75
41,30,151
32,1,143
49,-1965,317
52,3422,168
51,121,122
44,119,67
40,137,214
40,419,347
54,0,88
42,-728,305
46,2583,111
48,-367,281
37,2055,241
57,1410,185
35,1330,901
29,55,235
47,184,144
30,10152,266
60,71,121
27,-266,162
55,199,192
52,-104,124
42,97,108
28,477,93
26,-29,998
35,1084,1019
44,-237,73
38,-49,211
39,4453,156
33,-56,119
28,475,30
35,725,402
31,2,371
56,289,226
48,725,105
53,768,218
54,-437,158
49,360,168
50,-677,387
32,113,68
40,540,217
44,-710,183
34,0,129
38,15,121
46,218,41
30,-68,327
60,721,160
47,2,89
47,894,105
40,-21,192
42,1261,272
39,1146,364
30,167,255
29,13,90
38,137,624
30,-336,128
31,12,81
56,3885,51
32,0,75
33,55,384
54,59,268
31,181,497
28,0,165
57,-5,42
33,0,181
38,-475,234
59,32,121
60,594,190
59,20,298
57,334,356
41,472,783
40,624,228
43,4923,1102
39,709,441
38,2246,370
33,17,489
50,1612,103
41,-215,277
46,190,154
35,25,144
33,4054,633
37,2023,214
31,46,37
36,9002,793
30,211,473
37,1981,140
32,1143,412
36,1127,455
36,3352,503
41,76,439
30,0,152
30,-298,174
45,3133,804
30,91,179
34,-33,961
42,898,347
43,-1415,58
26,2063,221
45,205,329
35,0,187
47,182,39
59,0,982
51,0,324
29,-33,171
39,521,149
35,-428,147
29,0,45
52,2072,224
29,-293,150
43,177,117
34,0,95
38,1351,96
58,439,48
46,445,292
50,-10,369
60,473,100
33,1746,184
48,4597,285
28,72,418
57,29,532
56,-890,467
34,0,38
35,292,220
47,2246,330
41,5517,584
51,1236,613
27,48,152
56,0,542
42,703,210
32,107,120
41,393,122
34,290,132
48,0,108
36,789,80
56,1674,143
32,0,212
43,1968,279
35,454,154
56,966,68
32,-23,182
55,645,123
38,219,478
55,386,136
37,563,27
56,140,173
37,-261,259
51,520,157
40,2158,277
33,91,526
37,227,283
33,-84,506
42,367,563
54,791,66
49,1127,579
35,0,421
35,203,301
41,-29,188
37,15437,123
56,510,288
36,580,633
36,1013,111
34,0,268
40,3571,262
34,0,307
34,870,58
38,260,446
39,3,102
37,166,151
25,19,133
39,54,466
36,82,226
34,580,380
39,-4,358
33,1786,209
31,0,114
60,2131,421
46,-388,207
49,78,139
31,2,112
56,275,323
58,9994,400
32,0,428
30,85,81
29,1186,313
28,-170,720
50,-130,328
60,340,361
25,118,45
46,0,85
57,158,73
26,170,486
57,2,144
56,89,83
56,586,123
53,61,190
58,1067,445
44,2316,81
58,11,161
27,87,245
29,1714,45
35,-504,228
59,454,293
29,8,627
34,2378,92
30,1160,244
25,1243,1341
30,1598,634
54,0,144
36,786,148
53,684,197
26,81,604
31,0,270
33,1163,210
32,0,269
45,1387,446
32,264,71
41,54,121
37,-54,573
30,5,829
47,367,476
35,609,136
47,3386,360
59,925,96
58,0,227
57,658,724
38,1722,500
34,5127,559
28,339,353
54,-315,2029
28,1198,57
37,0,351
34,1171,129
59,0,60
29,795,270
46,-319,502
49,192,227
25,2483,1499
37,199,186
58,201,82
37,0,108
30,1338,81
34,80,240
50,892,189
41,958,72
50,888,160
44,-101,99
52,-517,340
29,3,183
49,0,564
54,136,151
46,44,90
30,91,363
48,454,114
49,2568,192
30,-156,119
37,859,154
29,8079,171
41,407,387
35,501,223
35,63,480
45,1145,156
49,305,834
51,126,412
45,-24,164
42,-404,562
41,362,326
27,106,127
36,576,290
46,278,185
37,54,118
37,159,377
33,89,524
37,456,85
41,305,61
60,763,180
30,0,1399
52,255,374
30,211,133
26,45,1187
37,135,460
46,1,270
44,6,338
29,3527,171
26,235,721
33,66,182
31,46,487
58,556,229
54,89,140
39,397,113
44,284,109
32,26,55
33,109,184
39,1220,148
37,1403,91
35,275,144
29,482,1097
36,3415,150
25,-113,300
41,1331,465
53,2242,154
53,0,311
27,-23,123
29,6586,176
52,142,924
50,4,200
33,13160,212
40,352,258
41,372,117
39,2460,194
29,111,114
41,-618,215
30,5,58
48,-817,175
44,756,122
56,533,166
35,0,89
59,0,189
40,149,159
36,3832,393
32,1196,508
26,17,522
28,455,166
38,50,545
51,1988,67
40,42,264
32,514,812
38,373,404
26,-759,191
54,95,104
27,70,170
34,-73,90
38,-728,333
36,-456,252
33,0,443
59,39,67
39,37,467
38,1932,159
51,-192,57
37,1672,484
34,161,378
34,479,772
35,372,230
36,1339,136
51,550,451
27,941,124
37,0,283
34,1049,55
33,236,203
37,263,143
33,32,43
53,447,108
38,114,117
50,0,170
40,-83,131
26,528,102
31,0,151
55,5,269
27,6,143
31,-161,196
50,-682,479
39,710,211
51,58,128
43,-260,183
34,9,439
53,-670,86
60,58,165
42,128,148
47,1139,106
27,428,321
38,31,891
47,761,80
46,776,76
41,-172,132
45,0,216
55,561,318
37,407,141
37,0,906
51,0,139
55,983,41
32,0,93
58,342,564
34,46,31
28,17,16
47,1073,518
47,416,87
34,12,504
39,671,98
57,8,93
57,2518,82
32,0,223
59,5,67
41,1499,59
58,100,186
49,3728,1060
29,287,249
31,183,60
36,611,126
56,107,52
51,174,222
29,243,109
34,406,113
39,401,112
34,444,173
33,1249,261
43,392,87
42,645,42
34,-745,131
36,48,147
50,0,717
34,3814,286
35,167,614
38,-21,50
42,0,83
47,-226,289
41,177,117
32,0,85
48,0,487
44,-146,256
49,0,103
46,76,181
56,-762,348
43,0,154
46,834,196
55,991,593
35,0,71
56,0,118
44,851,47
29,0,314
58,0,965
56,40,123
52,5,94
42,484,144
58,0,116
35,141,146
32,413,712
30,35,366
50,383,502
38,0,260
38,0,184
44,71,251
45,2220,128
60,1099,764
60,2222,1120
59,-86,16
37,986,970
29,983,963
49,-195,64
55,204,1973
39,0,117
37,586,141
55,642,232
41,488,178
33,1534,1041
48,0,324
32,1660,1389
27,-36,120
59,1250,61
52,698,213
55,2848,121
42,426,636
59,178,330
40,1225,919
31,1661,100
37,-601,210
37,1448,71
26,93,255
33,212,260
34,25,666
59,3812,498
37,466,92
47,338,344
55,410,221
28,565,189
50,1840,184
40,-186,154
35,0,271
54,0,159
35,260,134
54,311,470
44,430,221
40,178,595
46,830,211
34,157,254
49,0,178
45,0,106
31,696,184
32,0,333
37,3841,69
37,1059,94
40,0,271
36,756,396
45,458,145
31,-357,215
58,2769,94
27,3638,271
44,1074,911
35,483,165
50,5,196
25,184,437
36,-608,135
39,83,193
38,84,328
42,302,342
32,23,425
38,349,151
35,272,163
31,505,773
30,4,188
25,10,549
47,3466,853
31,916,172
29,93,161
35,-203,1649
53,257,1310
46,853,1187
36,-318,135
47,3038,151
43,73,324
39,-810,77
37,0,122
33,162,122
45,-388,175
29,10,246
35,1287,330
59,1139,607
46,1299,104
39,186,114
58,821,83
33,-406,332
35,0,125
49,2356,236
55,935,65
31,338,216
25,-41,114
43,500,324
34,1906,68
25,-375,61
45,132,179
52,-2,349
29,138,113
32,187,90
47,568,256
48,58,102
45,-149,287
30,-94,41
38,2283,221
45,660,329
31,78,97
60,2674,96
35,1859,227
50,3258,56
49,176,102
44,781,194
42,682,285
33,-104,231
41,201,53
55,343,276
37,2575,505
48,279,211
55,225,116
29,10,135
59,-341,94
27,-517,172
40,900,84
37,689,367
34,800,103
33,179,244
28,36,158
29,64,611
51,248,78
58,226,306
55,481,79
31,-160,126
44,0,289
40,992,297
45,706,66
60,1130,64
51,0,120
30,450,72
40,1749,767
31,393,328
42,-336,151
56,142,329
35,1266,84
34,0,105
53,876,214
25,-559,189
35,2436,1397
29,581,192
32,-230,331
31,6,155
41,1821,137
51,30,333
46,2262,44
44,476,173
30,635,209
53,-391,122
32,184,238
39,287,84
60,0,363
28,7,226
55,34,97
43,-416,80
46,2273,187
28,62,467
48,101,549
33,390,254
32,8300,460
46,0,247
43,0,1153
32,210,121
46,922,151
49,1916,281
27,-238,132
33,75,126
34,344,56
35,1140,69
45,91,55
48,67,251
48,308,125
35,-230,183
36,0,119
59,2291,127
43,1344,74
36,327,74
34,313,634
52,1416,297
60,21,113
32,47,213
44,272,51
36,733,124
50,1622,58
54,1987,219
32,-169,310
37,223,144
37,577,76
32,396,41
32,596,397
28,2919,101
33,0,305
47,-331,227
50,1580,111
53,-24,319
38,976,766
54,171,673
32,240,86
37,41,388
32,2353,334
54,0,191
47,104,77
42,-291,129
49,280,162
45,-14,292
44,3113,331
34,146,788
34,-123,64
49,784,171
42,-369,72
43,1491,105
40,45,106
41,783,126
47,0,122
43,-76,124
35,417,201
34,855,616
50,6739,68
52,248,245
32,2,79
50,85,130
40,1539,204
58,327,145
40,0,699
29,627,140
30,0,768
50,156,1130
41,3016,80
43,145,341
57,808,417
45,144,154
42,831,455
53,0,85
49,261,225
27,639,243
57,107,85
29,85,76
33,0,163
43,408,568
35,-102,334
43,189,1062
52,280,393
51,50,364
31,0,229
31,0,118
39,0,111
29,-191,115
57,1276,103
42,86,385
35,0,245
41,-1,140
35,31,124
41,0,93
30,332,465
52,279,197
43,-441,216
37,1780,392
57,24,407
47,0,81
43,778,619
54,522,81
54,308,248
39,1068,214
37,1328,201
33,-110,425
44,163,1669
45,1196,108
35,0,460
53,2231,272
33,0,166
53,118,431
39,34,377
33,908,184
53,0,119
40,160,123
40,0,109
51,-2282,301
41,533,257
29,97,136
35,0,340
31,0,387
34,351,326
43,764,557
55,541,512
50,2406,197
43,615,97
39,350,109
34,0,194
58,409,643
28,-76,1271
53,-162,81
30,-287,244
51,242,1336
50,305,111
47,1875,157
55,204,455
52,0,218
31,153,118
31,1173,444
58,1987,185
32,418,138
50,2,171
48,742,304
57,-305,43
35,0,167
31,0,347
32,7522,240
36,4324,565
40,-90,716
42,-249,149
51,-406,150
36,1580,615
39,498,149
39,142,424
47,3659,364
36,51,179
37,0,235
37,0,330
59,0,160
36,223,12
31,23,77
48,-621,552
46,211,36
29,184,46
36,-128,821
49,204,198
39,0,894
38,263,84
43,274,335
33,1114,250
33,40,110
36,-194,133
34,0,78
27,0,227
40,79,223
44,241,164
29,428,131
38,-295,356
27,1,116
30,638,358
35,-870,180
55,284,252
29,2312,109
44,58,72
35,819,102
47,530,457
51,1537,400
48,339,123
28,0,546
52,0,231
41,514,321
40,-349,31
29,1,56
52,25,170
37,0,101
56,1631,376
58,928,656
34,-353,122
59,37,335
33,137,136
42,324,528
59,296,805
30,13,21
51,382,56
42,758,129
40,0,125
52,370,101
29,926,169
37,79,110
32,0,175
42,-145,231
49,30,439
59,1121,249
32,1076,353
43,254,104
39,1930,92
52,0,131
33,437,184
60,0,94
35,286,164
47,0,56
34,1005,274
31,-84,75
52,-36,199
43,860,131
38,7752,138
35,3508,94
53,425,416
34,390,659
34,223,202
41,402,368
37,0,265
61,76,195
45,557,80
50,-731,401
44,100,71
59,-90,41
37,24,280
44,468,289
38,0,77
41,4,63
45,0,533
26,155,76
25,333,1056
33,392,753
56,105,80
29,0,317
35,0,129
59,0,237
38,164,188
58,3864,815
40,5,117
37,1094,101
48,269,109
41,1321,315
42,843,226
26,27,49
51,509,121
60,1091,778
41,0,368
40,0,103
46,311,232
43,59,60
42,-100,87
31,10,156
56,109,924
29,2,65
32,752,256
51,146,132
60,20,207
53,0,152
34,291,646
30,2686,808
31,582,58
42,-178,178
42,-1386,56
43,348,88
54,-57,364
57,458,177
38,465,156
27,1228,77
53,4143,200
46,1590,59
29,162,126
53,1278,174
42,0,133
53,38,321
36,0,201
36,0,571
36,854,503
57,1275,377
33,-988,83
58,0,53
47,683,106
47,1149,82
40,299,180
41,1838,135
34,29,387
45,0,372
31,-112,128
34,-109,860
47,0,162
25,-352,246
46,182,317
42,1,462
48,729,277
37,0,280
29,0,218
32,217,317
57,1238,274
34,160,130
47,185,116
47,512,98
28,1,92
41,10438,141
34,0,144
36,0,794
44,4353,90
43,8224,70
45,-207,878
52,217,193
27,1928,513
27,59,792
28,-34,355
51,65,881
29,153,734
60,597,981
46,174,90
32,222,820
51,-799,1001
37,1020,348
59,122,129
36,287,119
33,71,94
45,24,192
27,454,331
36,-231,779
29,0,91
43,1,61
35,300,555
41,226,157
25,534,167
36,112,83
43,1154,603
60,0,111
31,31,211
38,0,105
37,1775,514
35,313,479
49,-268,111
49,463,541
44,4389,149
32,142,257
57,1103,98
40,-37,408
32,4654,134
36,84,306
48,3064,159
54,4104,68
53,0,135
30,0,716
42,0,257
39,5009,1083
41,664,955
44,-1,194
42,0,194
56,17,123
32,3,612
36,7051,106
55,4459,85
31,0,237
31,303,196
39,345,179
41,8,155
40,4025,107
38,340,260
36,0,687
39,1388,150
28,317,673
54,13,197
49,4177,275
36,297,157
50,219,419
38,0,146
38,1425,347
36,185,136
54,126,357
35,2622,374
35,348,323
31,0,364
36,3420,98
30,11,84
45,1786,78
50,2629,59
45,-183,395
39,1531,543
58,19,106
54,0,209
37,20,469
31,0,216
46,-563,769
37,729,115
29,5,889
35,635,547
25,0,1424
35,0,490
39,285,838
40,884,166
58,4048,270
46,406,232
49,278,112
36,898,118
33,-325,159
52,497,265
42,667,419
31,0,624
54,765,812
44,764,97
47,107,119
27,139,448
35,885,632
37,6014,163
51,463,114
38,83,32
52,82,1142
43,326,87
53,6258,62
60,480,341
36,321,160
25,377,1412
37,459,61
39,0,41
36,0,276
44,345,208
45,1063,41
32,210,298
28,0,767
36,446,174
29,0,186
53,2818,350
48,300,52
49,0,46
30,0,510
51,-11,126
38,500,81
37,177,464
44,850,220
57,-37,31
37,2265,64
45,1293,188
33,346,172
52,-888,135
33,2,132
32,67,95
35,319,221
52,92,469
56,563,51
34,855,578
51,34,69
54,2761,771
57,1728,164
56,0,390
45,0,154
57,7699,178
37,8,46
34,-28,574
31,-230,715
47,1710,525
35,-353,70
31,35,229
29,694,1806
42,422,400
26,1,92
33,208,284
36,64,130
47,496,151
37,0,46
56,-563,79
31,81,57
35,-273,344
34,431,401
46,327,145
42,11,272
60,686,122
32,8,226
41,0,211
56,-199,428
54,0,156
29,465,191
31,38279,225
27,151,496
32,0,195
25,130,49
26,354,586
40,-94,90
36,673,689
51,1605,94
58,299,120
58,2516,303
56,14,239
28,0,129
45,512,98
44,1265,555
28,105,130
45,-55,124
39,597,686
40,0,29
39,0,528
26,166,83
59,3998,60
45,318,63
41,340,206
37,0,1150
37,1027,294
30,-393,435
36,0,155
25,93,130
57,29,294
26,-188,198
31,105,72
38,-768,57
36,324,830
40,6,464
27,100,57
46,2987,318
37,12939,39
31,256,873
57,975,166
60,-444,227
45,96,202
37,2707,109
36,17,329
26,-35,243
57,0,214
47,28,142
31,85,151
50,782,335
48,133,143
31,127,122
48,41,198
28,272,183
43,714,255
27,77,143
39,1315,885
56,0,1222
56,23,156
47,651,325
30,319,91
39,50,147
57,374,236
26,74,419
60,646,649
47,-4,77
25,158,231
34,557,513
29,2870,988
35,975,102
32,219,111
28,1,241
58,0,558
48,119,177
34,602,680
27,451,652
31,1210,350
25,-213,592
32,1010,924
26,55,165
48,-31,128
50,907,68
31,574,410
45,2,192
47,25,81
48,268,128
38,4,158
57,1403,547
43,184,1019
38,217,93
33,39,332
32,1905,709
39,1323,188
34,889,417
30,-36,561
54,381,198
29,249,346
26,0,157
35,387,254
44,1431,199
43,808,481
53,366,171
34,396,101
56,2629,293
38,1314,378
39,0,129
32,198,132
59,2540,1432
40,0,87
45,258,287
38,329,111
32,0,141
51,1927,322
36,548,254
50,1165,455
33,4,285
60,1477,69
39,-1586,89
40,-839,1018
40,394,60
59,1228,57
45,248,212
33,296,90
43,5705,173
42,3465,1039
31,5,101
32,91,110
58,145,128
40,641,156
41,2249,231
38,3500,406
32,116,255
55,-480,538
43,381,191
54,0,118
41,634,239
44,106,164
59,4387,73
32,-138,278
29,73,252
40,-357,700
36,1305,345
47,80,169
37,61,156
27,119,781
38,123,202
28,61,401
35,36,1656
60,0,357
55,12731,159
34,425,1389
31,0,1056
32,-1668,166
31,-455,168
59,-232,97
40,1206,201
39,1238,212
48,151,191
25,195,1339
59,220,30
29,454,127
42,166,319
38,0,284
38,0,264
58,91,204
38,0,1473
31,-1038,255
37,764,108
32,0,524
55,3919,26
37,680,613
45,-312,268
29,16,605
33,92,63
49,1672,128
36,522,185
47,49,66
59,120,102
42,127,199
38,14058,293
51,320,59
37,-26,209
39,167,330
51,0,299
27,4909,159
43,1880,63
37,1142,309
49,78,257
37,43,36
52,272,53
42,0,71
34,808,20
37,33,117
50,1832,80
48,0,109
49,964,201
42,0,397
39,0,69
58,543,264
31,0,90
34,29,94
52,10,72
43,556,317
26,-11,1150
36,-179,144
26,-142,126
34,40,302
49,80,123
27,180,114
29,723,235
44,10,196
40,518,84
36,-633,106
32,958,151
30,7032,102
55,119,521
32,710,181
35,0,80
37,0,158
53,0,187
55,138,205
46,294,228
26,4146,628
51,563,117
55,79,418
40,-769,64
60,83,302
35,113,923
41,15,17
42,1279,50
36,0,72
27,0,72
52,1426,115
36,80,258
30,1286,544
30,3134,124
52,1405,753
42,1977,72
45,668,391
32,2017,686
42,138,324
42,168,295
30,4,284
31,187,86
48,1513,1171
42,5639,430
46,-154,201
38,151,50
46,509,272
33,-260,224
34,255,344
39,3760,262
27,342,818
48,379,402
35,0,127
48,658,89
29,727,87
30,-44,97
34,3064,324
35,20,287
48,461,284
32,14611,67
43,833,156
51,333,234
34,797,54
27,65,59
25,453,134
57,443,167
29,0,58
47,840,509
34,-191,156
26,82,200
35,145,354
31,528,143
25,963,28
31,2336,224
55,6507,109
32,118,1275
30,931,1183
39,251,342
28,379,164
30,248,692
46,-154,158
53,1348,120
25,10,114
34,4943,118
58,553,109
31,212,143
32,1031,84
58,1813,15
42,782,536
60,129,490
43,587,282
31,-277,1008
52,1564,493
32,133,421
27,1,259
37,50,105
39,0,301
30,21,49
31,2251,134
31,2951,115
26,-189,538
47,555,179
50,216,195
42,4,795
59,-797,225
32,348,926
50,291,219
29,406,119
28,3516,232
57,429,245
39,-99,260
39,282,243
43,3530,470
35,489,109
26,603,176
38,1803,172
36,25,393
33,171,71
31,-453,157
37,101,130
29,-61,270
35,138,79
34,9,655
35,-35,123
45,71,479
38,37,96
27,5,225
34,11,654
36,2894,747
32,12,321
57,17,54
41,49,312
27,1820,1027
34,1396,630
29,28,360
43,255,180
49,825,22
39,363,184
28,416,345
34,1360,506
38,922,388
59,6108,796
52,336,381
31,-30,804
45,1081,127
41,0,18
32,1844,168
29,37,309
34,1784,43
41,142,353
29,453,384
32,231,177
50,84,18
44,0,275
33,70,378
30,1289,489
34,1,54
57,2538,485
33,1904,1584
33,94,62
29,1,695
32,0,139
51,201,582
33,0,1448
54,-1818,271
32,2456,1151
49,388,265
38,2707,120
42,600,277
40,0,383
48,0,186
35,-67,160
42,1699,207
35,-138,197
36,254,202
30,178,656
40,355,1390
50,1005,188
31,-120,231
32,820,738
27,2,25
29,51,1319
42,388,606
53,-477,235
30,135,268
57,215,210
29,900,275
54,1298,304
26,10005,84
29,1337,125
35,1016,294
36,708,59
36,210,182
51,2904,410
50,19,209
52,3798,1208
41,-508,124
31,2,234
42,484,277
45,392,80
26,5231,222
45,307,147
50,246,174
42,301,1175
56,864,46
31,294,536
26,47,257
40,0,728
40,2977,1018
34,2126,215
40,393,291
36,1314,330
34,118,171
29,1413,170
59,-365,408
54,364,301
30,101,88
53,0,155
54,269,81
40,-117,770
29,23,57
27,0,991
60,-222,82
50,8016,903
56,171,610
40,500,175
41,107,122
45,0,395
58,1692,517
27,0,444
45,871,230
30,-199,207
43,0,674
29,3220,172
38,1,169
27,24,320
27,2323,153
47,1059,154
35,449,43
29,-25,143
35,20,505
56,212,27
34,151,546
37,0,91
34,0,75
44,292,1153
28,858,602
31,71,740
57,2549,193
47,1808,125
52,994,188
55,0,1303
29,1535,134
41,0,509
36,641,735
54,40,172
34,39,138
28,-39,64
33,92,157
31,1670,185
40,5152,121
49,100,156
34,21,74
31,64,302
45,144,95
46,709,100
33,3,163
34,393,172
40,2998,623
54,467,674
43,-1164,76
46,2084,1081
42,976,69
34,652,50
46,567,142
60,0,91
43,624,400
51,598,53
31,98,85
52,0,454
43,1050,67
35,111,127
45,-191,178
51,428,145
32,280,59
34,1602,287
58,474,85
52,2102,292
46,0,115
46,238,85
31,202,146
48,2374,83
46,69,103
30,502,572
30,459,494
35,-94,354
41,397,91
56,-1,304
45,726,199
33,1275,191
32,454,978
27,891,240
33,3269,316
56,179,536
34,-102,185
53,1378,91
48,192,268
30,106,149
31,1291,72
32,174,11
35,552,222
52,383,135
30,593,412
31,117,41
28,2378,800
44,427,151
47,-185,84
27,-124,217
36,1584,178
34,1239,90
59,-139,33
59,0,274
43,704,116
47,26,71
34,4963,226
33,661,968
35,513,377
31,557,111
29,-308,113
25,18,225
29,-643,277
45,373,274
34,351,467
40,49,191
31,-367,474
30,114,110
59,-2,102
26,-384,143
31,3142,164
29,-388,411
30,-366,516
29,519,120
29,28,203
47,122,73
38,10189,482
29,1,167
44,3286,569
30,501,94
33,89,278
51,23,177
43,0,110
57,1244,383
31,3981,286
43,317,106
50,1498,223
30,183,610
51,145,313
29,-133,108
26,192,116
36,635,359
46,505,119
31,1164,238
27,33,337
39,-234,75
34,303,226
58,-158,11
27,283,483
28,-994,174
28,5,121
33,239,47
32,95,308
32,102,560
28,17,269
57,1623,246
41,138,640
27,5,384
31,-429,292
39,64,147
34,1173,93
33,81,287
34,631,25
33,4149,159
30,4145,302
30,-27,65
52,2133,90
51,0,439
48,2392,133
32,-203,67
48,1583,494
31,738,381
33,-85,96
32,2343,226
36,181,354
39,241,117
53,-17,508
31,622,420
30,107,263
30,10,658
27,53,362
37,-205,199
25,0,342
48,-280,300
46,5442,115
30,24,112
31,1720,104
45,24,111
36,16,95
54,22,259
40,700,503
46,19,328
33,2668,187
53,530,744
51,9228,655
26,0,142
50,161,642
49,169,141
32,188,144
26,256,169
44,236,199
53,263,143
34,-251,641
36,1975,835
51,-714,83
57,137,54
30,1195,146
28,24,415
34,99,70
28,2249,595
32,273,97
53,225,171
60,949,239
28,458,328
49,246,49
43,104,635
39,738,215
37,35,34
30,53,352
26,-454,652
57,1218,317
47,-58,92
38,-61,102
49,201,297
59,1637,225
35,0,183
34,1188,1503
41,4824,168
33,1393,1127
29,242,73
33,-27,216
50,378,55
45,153,706
36,370,728
33,0,351
34,145,127
29,1718,579
34,934,909
43,62,96
33,171,100
59,0,247
51,941,252
39,-421,374
36,625,1360
37,392,118
26,0,788
31,379,570
40,-407,905
47,-767,329
43,-50,30
36,18,180
38,334,541
25,51,127
30,-51,440
31,24,135
26,341,225
60,851,112
37,2580,300
26,0,409
32,2858,247
42,0,177
27,1,320
29,480,89
58,237,200
33,272,166
33,114,207
33,0,453
29,-193,126
37,1025,379
29,39,184
31,212,191
34,1927,142
37,2364,662
46,-243,251
28,173,588
38,21963,70
32,-46,1373
52,3754,127
29,1706,462
36,0,305
54,338,99
29,788,264
33,2617,113
36,0,837
32,2341,243
28,305,277
31,0,913
34,45,127
32,205,197
34,584,154
35,145,799
32,473,320
33,137,305
31,325,1139
28,-193,580
51,1490,227
34,430,82
42,1736,179
44,582,83
47,150,212
53,210,280
60,2047,241
34,6324,190
28,319,120
30,382,200
36,99,165
38,1698,239
31,-163,200
29,0,463
43,0,455
35,1057,144
40,1238,50
33,255,75
27,-443,93
51,1752,335
44,6,114
59,161,272
34,0,589
36,94,43
37,-86,91
27,-403,54
54,1295,179
44,4842,322
40,1893,78
29,1221,72
48,1152,168
49,375,110
26,345,149
26,49,489
41,4464,1425
25,15,24
25,1078,218
58,64,78
36,0,93
44,242,100
48,290,257
26,3,140
35,0,145
45,586,90
52,592,122
41,98,97
33,681,357
32,2551,638
59,-187,118
32,648,166
29,-14,203
35,-67,84
32,-360,176
35,2278,195
54,252,101
30,1824,153
31,1951,519
42,182,394
50,2790,236
53,624,180
38,1482,361
34,-45,88
25,895,317
47,1229,89
25,612,172
25,2311,1105
28,503,553
36,600,538
42,0,91
31,324,167
51,0,130
53,0,96
46,289,76
29,27,554
38,2357,184
32,1806,126
34,159,124
28,739,316
39,1048,405
29,-229,416
31,-64,37
36,-158,42
42,156,455
31,0,171
55,647,150
31,774,93
46,399,156
38,2469,66
33,3071,323
35,1582,37
37,-65,226
44,-90,472
31,5691,357
37,862,152
29,5,53
34,13,47
42,401,581
25,-230,113
37,79,191
37,-1884,193
39,230,38
41,525,108
33,-12,77
30,658,212
37,167,225
29,3357,120
35,103,304
27,1372,230
30,-114,396
33,78,856
56,826,853
32,14,53
27,0,53
28,250,475
35,-360,169
32,0,229
33,1034,141
35,244,54
30,0,101
44,1590,54
57,753,730
38,189,105
38,-558,533
27,15,177
34,181,296
28,47,304
56,158,854
37,0,97
49,-412,31
44,0,90
35,577,90
60,380,219
50,120,99
43,0,111
34,0,100
59,2979,118
57,2770,158
44,2470,19
30,692,336
56,619,65
28,0,479
25,64,71
49,0,95
34,130,156
42,417,177
38,0,93
38,-145,54
35,-86,369
49,-6847,206
43,375,163
34,5731,101
27,-34,171
31,-537,1039
32,71,221
27,831,369
44,2422,141
29,-20,574
27,202,678
47,1981,919
47,0,71
56,334,101
36,279,171
29,107,149
35,0,72
36,-267,368
40,-65,65
58,471,61
34,865,51
50,49,237
